CLNDN	Occurrence
Mitochondrial_disorder_due_to_a_defect_in_assembly_or_maturation_of_the_respiratory_chain_complexes	1
HEMOGLOBIN_NORFOLK	1
HEMOGLOBIN_NOKO	1
HEMOGLOBIN_NITEROI	1
Mitochondrial_hepato-encephalopathy	1
HEMOGLOBIN_NISHIK	1
HEMOGLOBIN_NIKAIA	1
HEMOGLOBIN_NIJKERK	1
HEMOGLOBIN_NIGERIA	1
HEMOGLOBIN_NEW_MEXICO	1
HEMOGLOBIN_NEVERS	1
HEMOGLOBIN_NECKER_ENFANTS-MALADES	1
HEMOGLOBIN_NATAL	1
Mitochondrial_respiratory_chain_defects	1
HEMOGLOBIN_NAKANO	1
HEMOGLOBIN_NAGOYA	1
Mitral_atresia_disorder	1
HEMOGLOBIN_M_(SENDAI)	1
Mitral_stenosis	1
HEMOGLOBIN_M_(SASKATOON)	1
HEMOGLOBIN_M_(RADOM)_METHEMOGLOBINEMIA	1
Mitral_valve_prolapse_3	1
Mixed_Phenotype_Acute_Leukemia	1
Mixed_Phenotype_Acute_Leukemia_with_t(v%3B11q23.3)%3B_KMT2A_Rearranged	1
Mixed_demyelinating_and_axonal_polyneuropathy	1
HEMOGLOBIN_NORTON	1
HEMOGLOBIN_NOUAKCHOTT	1
HEMOGLOBIN_P	1
HEMOGLOBIN_NUNOBIKI	1
HEMOGLOBIN_O_(PADOVA)	1
HEMOGLOBIN_O_(OLIVIERE)	1
HEMOGLOBIN_O_(INDONESIA)	1
HEMOGLOBIN_O_(BUGINESE-X)	1
HEMOGLOBIN_OZIERI	1
HEMOGLOBIN_OWARI	1
HEMOGLOBIN_OTTAWA	1
HEMOGLOBIN_OLYMPIA	1
HEMOGLOBIN_OLOMOUC	1
HEMOGLOBIN_OLMSTED	1
HEMOGLOBIN_OLIVIERE	1
Mitochondrial_DNA_depletion_syndrome_15_(hepatocerebral_type)	1
Mitochondrial_DNA_depletion_syndrome_16A	1
HEMOGLOBIN_OLEANDER	1
Mitochondrial_DNA_depletion_syndrome_17	1
HEMOGLOBIN_OKAYAMA	1
Mitochondrial_DNA_depletion_syndrome_19	1
HEMOGLOBIN_OKALOOSA	1
HEMOGLOBIN_OITA	1
HEMOGLOBIN_OHIO	1
HEMOGLOBIN_OGI	1
HEMOGLOBIN_OEGSTGEEST	1
HEMOGLOBIN_OCHO_RIOS	1
HEMOGLOBIN_N_(TIMONE)	1
HEMOGLOBIN_N_(SEATTLE)	1
HEMOGLOBIN_N_(COSENZA)	1
HEMOGLOBIN_NYU	1
HEMOGLOBIN_J_(TORONTO)	1
Mutism	1
HEMOGLOBIN_J_(TONGARIKI)	1
HEMOGLOBIN_G_(COUSHATTA)	1
HEMOGLOBIN_G_(NORFOLK)	1
HEMOGLOBIN_G_(MAKASSAR)	1
HEMOGLOBIN_G_(KNOXVILLE)	1
HEMOGLOBIN_G_(HSIN-CHU)	1
HEMOGLOBIN_G_(HSI-TSOU)	1
Neoplasm_of_the_central_nervous_system	1
HEMOGLOBIN_G_(HONOLULU)	1
HEMOGLOBIN_G_(HONG_KONG)	1
Neoplasm_of_the_skin	1
HEMOGLOBIN_G_(GEORGIA)	1
HEMOGLOBIN_G_(GALVESTON)	1
HEMOGLOBIN_G_(FORT_WORTH)	1
HEMOGLOBIN_G_(FERRARA)	1
HEMOGLOBIN_G_(COPENHAGEN)	1
Narrow_nasal_bridge	1
HEMOGLOBIN_G_(CHINESE)	1
HEMOGLOBIN_G_(BRISTOL)	1
HEMOGLOBIN_G_(AZAKUOLI)	1
HEMOGLOBIN_G_(AUDHALI)	1
HEMOGLOBIN_G_(ACCRA)	1
HEMOGLOBIN_GUN_HILL	1
HEMOGLOBIN_GUIZHOU	1
HEMOGLOBIN_GUANGZHOU	1
HEMOGLOBIN_GREAT_LAKES	1
HEMOGLOBIN_GRAZ	1
HEMOGLOBIN_GRANGE-BLANCHE	1
HEMOGLOBIN_GOTHENBURG	1
HEMOGLOBIN_GODAVARI	1
Neonatal_short-limb_short_stature	1
HEMOGLOBIN_G_(PEST)	1
HEMOGLOBIN_G_(PHILADELPHIA)	1
HEMOGLOBIN_G_(PORT_ARTHUR)	1
Nasopalpebral_lipoma-coloboma_syndrome	1
HEMOGLOBIN_HELSINKI	1
HEMOGLOBIN_HEKINAN	1
HEMOGLOBIN_HEATHROW	1
HEMOGLOBIN_HAZEBROUCK	1
HEMOGLOBIN_HASHARON	1
HEMOGLOBIN_HARROW	1
HEMOGLOBIN_HARBIN	1
HEMOGLOBIN_HANGZHOU	1
HEMOGLOBIN_HANDSWORTH	1
HEMOGLOBIN_HANDA	1
HEMOGLOBIN_HANAMAKI	1
HEMOGLOBIN_HAMMERSMITH	1
HEMOGLOBIN_HAKKARI	1
HEMOGLOBIN_HAFNIA	1
HEMOGLOBIN_HACETTEPE	1
HEMOGLOBIN_G_(WAIMANALO)	1
HEMOGLOBIN_G_(TEXAS)	1
HEMOGLOBIN_G_(TAIWAN-AMI)	1
HEMOGLOBIN_G_(TAIPEI)	1
Neonatal_asphyxia	1
HEMOGLOBIN_G_(TAICHUNG)	1
HEMOGLOBIN_G_(TAEGU)	1
HEMOGLOBIN_G_(SZUHU)	1
HEMOGLOBIN_G_(SINGAPORE)	1
HEMOGLOBIN_G_(SASKATOON)	1
HEMOGLOBIN_G_(SAN_JOSE)	1
HEMOGLOBIN_GIFU	1
HEMOGLOBIN_GERLAND	1
HEMOGLOBIN_GENOVA	1
HEMOGLOBIN_F_(MEINOHAMA)	1
HEMOGLOBIN_F_(MALTA)	1
HEMOGLOBIN_F_(MALAYSIA)	1
Neurodegenerative_illness_progressing_to_crippling_dystonia_and_death_with_relentless_cerebral_atrophy	1
Neurodegeration	1
HEMOGLOBIN_F_(MACEDONIA_II)	1
HEMOGLOBIN_F_(MACEDONIA-I)	1
HEMOGLOBIN_F_(LODZ)	1
Neurodevelopmental_and_congenital_anomalies	1
HEMOGLOBIN_F_(LESVOS)	1
HEMOGLOBIN_F_(LA_GRANGE)	1
HEMOGLOBIN_F_(KUALA_LUMPUR)	1
HEMOGLOBIN_F_(KOTOBUKI)	1
HEMOGLOBIN_F_(KOELLIKER)	1
HEMOGLOBIN_F_(KINGSTON)	1
HEMOGLOBIN_F_(KENNESTONE)	1
HEMOGLOBIN_F_(JIANGSU)	1
HEMOGLOBIN_F_(JAMAICA)	1
HEMOGLOBIN_F_(IZUMI)	1
Neurodevelopmental_disorder_with_brain_malformations_and_multiple_congenital_anomalies	1
HEMOGLOBIN_F_(IWATA)	1
HEMOGLOBIN_F_(HULL)	1
HEMOGLOBIN_F_(HEATHER)	1
HEMOGLOBIN_F_(GRANADA)	1
HEMOGLOBIN_F_(FUKUYAMA)	1
HEMOGLOBIN_F_(FUCHU)	1
HEMOGLOBIN_F_(FOREST_PARK)	1
HEMOGLOBIN_F_(EMIRATES)	1
HEMOGLOBIN_F_(MARIETTA)	1
HEMOGLOBIN_F_(MELBOURNE)	1
HEMOGLOBIN_GELDROP_ST._ANNA	1
HEMOGLOBIN_F_(MINOO)	1
HEMOGLOBIN_GEELONG	1
HEMOGLOBIN_GAVELLO	1
HEMOGLOBIN_GARDEN_STATE	1
HEMOGLOBIN_GALICIA	1
HEMOGLOBIN_GAINESVILLE-GA	1
HEMOGLOBIN_F_(YAMAGUCHI)	1
HEMOGLOBIN_F_(XINJIANG)	1
HEMOGLOBIN_F_(XIN-SU)	1
HEMOGLOBIN_F_(WOODSTOCK)	1
HEMOGLOBIN_F_(WAYNESBORO)	1
HEMOGLOBIN_F_(VICTORIA_JUBILEE)	1
HEMOGLOBIN_F_(VELETA)	1
HEMOGLOBIN_F_(URUMQI)	1
HEMOGLOBIN_F_(TOKYO)	1
HEMOGLOBIN_F_(TEXAS_I)	1
HEMOGLOBIN_F_(SIENA)	1
HEMOGLOBIN_F_(SHANGHAI)	1
HEMOGLOBIN_F_(SACROMONTE)	1
HEMOGLOBIN_F_(PORT_ROYAL)	1
HEMOGLOBIN_F_(PORDENONE)	1
Neuroblastoma_with_Hirschsprung_disease	1
HEMOGLOBIN_F_(POOLE)	1
Neurodegeneration_due_to_3-hydroxyisobutyryl_coenzyme_A_hydrolase_deficiency	1
HEMOGLOBIN_F_(PENDERGRASS)	1
HEMOGLOBIN_F_(OULED_RABAH)	1
HEMOGLOBIN_F_(ONODA)	1
HEMOGLOBIN_F_(OAKLAND)	1
Narrow_palate	1
Narrow_mouth	1
HEMOGLOBIN_J_(TASHIKUERGAN)	1
HEMOGLOBIN_J_(ABIDJAN)	1
HEMOGLOBIN_J_(CAIRO)	1
HEMOGLOBIN_J_(BUDA)	1
HEMOGLOBIN_J_(BROUSSAIS)	1
HEMOGLOBIN_J_(BISKRA)	1
HEMOGLOBIN_J_(BIRMINGHAM)	1
HEMOGLOBIN_J_(BARI)	1
HEMOGLOBIN_J_(BALTIMORE)	1
HEMOGLOBIN_J_(AUCKLAND)	1
Myopia_22	1
HEMOGLOBIN_J_(ANATOLIA)	1
HEMOGLOBIN_J_(AMIENS)	1
HEMOGLOBIN_J_(ALTGELD_GARDENS)	1
HEMOGLOBIN_J_(ALJEZUR)	1
HEMOGLOBIN_JOHNSTOWN	1
HEMOGLOBIN_HENRI_MONDOR	1
HEMOGLOBIN_JINAN	1
HEMOGLOBIN_JIANGHUA	1
HEMOGLOBIN_JACKSONVILLE	1
HEMOGLOBIN_JACKSON	1
HEMOGLOBIN_J	1
Myotonia_congenita	1
Myotonia_levior	1
Myotonia_of_the_upper_limb	1
Myotonia_permanens	1
Myxomatous_mitral_valve_degeneration	1
N-FORMYLPEPTIDE_RECEPTOR_POLYMORPHISM	1
N-acetylaspartate_deficiency	1
NAA15-related_disorder	1
HEMOGLOBIN_J_(CALABRIA)	1
Myokymia_1_with_hypomagnesemia	1
HEMOGLOBIN_J_(CAMAGUEY)	1
HEMOGLOBIN_J_(CAPE_TOWN)	1
HEMOGLOBIN_J_(TAICHUNG)	1
HEMOGLOBIN_J_(SICILIA)	1
HEMOGLOBIN_J_(SARDEGNA)	1
HEMOGLOBIN_J_(ROVIGO)	1
HEMOGLOBIN_J_(RAJAPPEN)	1
HEMOGLOBIN_J_(PONTOISE)	1
HEMOGLOBIN_J_(PARIS_2)	1
HEMOGLOBIN_J_(PARIS_1)	1
HEMOGLOBIN_J_(OXFORD)	1
HEMOGLOBIN_J_(NYANZA)	1
HEMOGLOBIN_J_(NORFOLK)	1
HEMOGLOBIN_J_(MEXICO)	1
HEMOGLOBIN_J_(MEERUT)	1
HEMOGLOBIN_J_(MEDELLIN)	1
HEMOGLOBIN_J_(LUHE)	1
HEMOGLOBIN_J_(LOME)	1
HEMOGLOBIN_J_(LENS)	1
HEMOGLOBIN_J_(IRAN)	1
Myoclonic_encephalopathy	1
HEMOGLOBIN_J_(HABANA)	1
HEMOGLOBIN_J_(GUANTANAMO)	1
HEMOGLOBIN_J_(EUROPA)	1
HEMOGLOBIN_J_(DALOA)	1
HEMOGLOBIN_J_(CUBUJUQUI)	1
HEMOGLOBIN_J_(COSENZA)	1
HEMOGLOBIN_J_(CORDOBA)	1
HEMOGLOBIN_J_(CHICAGO)	1
NAA15-related_syndrome	1
NACC1-Related_Disorder	1
NADH-CYTOCHROME_b5_REDUCTASE_POLYMORPHISM	1
HEMOGLOBIN_HOKUSETSU	1
NODAL-Related_Disorders	1
NOG-related-symphlangism_spectrum_disorder	1
NOG-related_disorders	1
NOTCH1-Related_Disorders	1
HEMOGLOBIN_HOFU	1
HEMOGLOBIN_HOBART	1
NR2F2-related_congenital_heart_defects	1
HEMOGLOBIN_HIROSHIMA	1
NRXN-Related_Disorder	1
NRXN1-related_disorder	1
NRXN2-associated_Neurodevelopmental_disorder	1
NRXN2-related_Austism_Spectrum_Disorder	1
NSD2-associated_disorder	1
NSD2-related_condition	1
NTHL1-related_conditions	1
NUCLEOSIDE_PHOSPHORYLASE_POLYMORPHISM	1
NUDT2-associated_condition	1
HEMOGLOBIN_HIROSE	1
HEMOGLOBIN_HINWIL	1
HEMOGLOBIN_HINSDALE	1
HEMOGLOBIN_HIMEJI	1
HEMOGLOBIN_HIKOSHIMA	1
HEMOGLOBIN_HIKARI	1
Nanophthalmos_1	1
HEMOGLOBIN_HIJIYAMA	1
HEMOGLOBIN_HIGASHITOCHIGI	1
Narcolepsy_1	1
NLRP12-related_conditions	1
HEMOGLOBIN_HOPKINS_2	1
NARS2-related_primary_mitochondrial_disorder	1
NGF-Related_Disorder	1
NAT1*17_ALLELE	1
NBEA-related_complex_neurodevelopmental_disorder	1
NBEA-related_developmental_delay_and_generalized_epilepsy	1
NDUFAF2-Related_Disorders	1
NDUFS3-Related_Disorders	1
NEMO_deleted_exon_5-autoinflammatory_syndrome_(NEMO-NDAS)	1
NEPHRONOPHTHISIS-LIKE_NEPHROPATHY_2	1
NEURL4_related_disorder	1
HEMOGLOBIN_I_(INTERLAKEN)	1
HEMOGLOBIN_I_(HIGH_WYCOMBE)	1
NEURODEVELOPMENTAL_DISORDER_WITH_AUTISM_AND_SEIZURES	1
NEURODEVELOPMENTAL_DISORDER_WITH_AUTISM_WITHOUT_SEIZURES	1
HEMOGLOBIN_IWATA	1
HEMOGLOBIN_IRAQ-HALABJA	1
HEMOGLOBIN_IOWA	1
HEMOGLOBIN_INKSTER	1
HEMOGLOBIN_INDIANAPOLIS	1
HEMOGLOBIN_ILMENAU	1
HEMOGLOBIN_ICARIA	1
HEMOGLOBIN_HYOGO	1
HEMOGLOBIN_HT	1
NEURODEVELOPMENTAL_DISORDER_WITH_SEIZURES_AND_BRAIN_ABNORMALITIES	1
HEMOGLOBIN_HOWICK	1
HEMOGLOBIN_HOTEL-DIEU	1
NEUROPEPTIDE_Y_POLYMORPHISM	1
NEVUS_SPILUS	1
NFIA-related_disorders	1
HEMOGLOBIN_RIO_CLARO	1
HEMOGLOBIN_RIO_GRANDE	1
HEMOGLOBIN_RIVERDALE-BRONX	1
Hemophilia_B_Brandenburg	1
Lumbar_disc_disease	1
IQSEC2-related_X-linked_neurodevelopmental_disorder	1
Lumbar_scoliosis	1
Lumbosacral_myelomeningocele	1
Hepatitis_C_virus_infection	1
Lung_carcinoid_tumor	1
Hepatitis_B_virus	1
Hepatitis	1
Lupus_nephritis	1
Hepatic_hemangioma	1
Lymphadenopathy	1
Large_fleshy_ears	1
Hemorrhagic_disease_due_to_alpha-1-antitrypsin_Pittsburgh_mutation	1
Hemophilia_A	1
High_CSF_lactic_acid	1
Hemolytic_disease_of_fetus_OR_newborn_due_to_isoimmunization	1
Lymphedema-distichiasis_syndrome_with_renal_disease_and_diabetes_mellitus	1
Hemolytic-uremic_syndrome	1
Hemoglobin_constant_spring	1
Hemoglobin_Zurich	1
Hemoglobin_Val_de_Marne	1
Hemoglobin_Quong_Sze	1
ITPR1-associated_cerebellar_ataxia_spectrum_disorder	1
Hemoglobin	1
Large_cafe-au-lait_macules_with_irregular_margins	1
Hemiplegia/hemiparesis	1
Hemiplegia-hemiconvulsion-epilepsy_syndrome	1
Hemiparkinsonism-hemiatrophy_syndrome	1
Lumbar_disc_degeneration	1
Hereditary_amyloidosis	1
Lpl-arita	1
Lower_limb_undergrowth	1
Large_joint_dislocations	1
Hexa	1
Heterochromia_iridis	1
Hermansky-Pudlak_syndrome_with_pulmonary_fibrosis	1
Hermansky-Pudlak_syndrome_11	1
Hermansky-Pudlak_syndrome_10	1
Heritable_thoracic_aortic_disease_without_juvenile_polyposis_and_hereditary_hemorrhagic_telangiectasia	1
Long_face	1
Long_palpebral_fissure	1
Hereditary_renal_cancer	1
Hereditary_papillary_renal_cell_carcinoma	1
Hereditary_ovarian_carcinoma	1
Low-molecular-weight_proteinuria	1
Low-output_congestive_heart_failure	1
Hereditary_neutrophilia	1
Low_back_pain	1
Hereditary_methemoglobinemia	1
Low_density_lipoprotein_cholesterol_level_quantitative_trait_locus_3	1
Low_density_lipoprotein_cholesterol_level_quantitative_trait_locus_6	1
Low_levels_of_vitamin_D	1
Hereditary_hemochromatosis_type_5	1
Hereditary_hemochromatosis_type_4	1
Low_renin	1
Low_serum_calcitriol	1
Hereditary_elliptocytosis	1
Lower_limb_hyperreflexia	1
Hereditary_cerebral_hemorrhage_with_amyloidosis	1
MAN1B1-CDG	1
MAN1B1-Related_Disorders	1
MAN2B2-Related_Disorders	1
MEIS2-related_disorder	1
Handgrip_myotonia	1
Hand_polydactyly	1
Hand_oligodactyly	1
Hamartomatous_polyposis	1
MFN2-Related_Disorders	1
MFRP-related_disorders	1
MFSD12_POLYMORPHISM	1
Hamartoma_of_tongue	1
Ichthyosis_exfoliativa	1
MICROTIA_WITHOUT_HEARING_IMPAIRMENT	1
MICU2-Related_Disorders	1
MITOCHONDRIAL_COMPLEX_IV_DEFICIENCY	1
MKKS-Related_Disorders	1
Hair_morphology_1	1
MME-related_autosomal_dominant_Charcot_Marie_Tooth_disease_type_2	1
Ichthyosis_histrix	1
MORC2-related_developmental_disorder	1
MORC2-related_neurodevelopmental_disorders	1
HYPOGONADOTROPIC_HYPOGONADISM_15_WITH_OR_WITHOUT_ANOSMIA	1
MPEG1-related_immunodeficiency	1
Ichthyotic_keratoderma	1
HYPERTENSION	1
MPV17-Related_Disorders	1
MPZ-Related_Disorders	1
MSH2-related_disorder	1
MSH2_POLYMORPHISM	1
MSL3-Related_Disorder	1
MELANOCORTIN_4_RECEPTOR_POLYMORPHISM	1
Happy_demeanor	1
MANEAL-associated_disorder	1
MEF2C-related_complex_neurodevelopmental_disorder	1
MAP2K1-Related_Disorder	1
MAP2K1-Related_Disorders	1
MAP2K1-related_RASopathy	1
MAP2K1-related_rasopathy-like_syndrome	1
MAP3K20-related_condition	1
MAP3K7-related_disorder	1
MAPK8IP3-related_disorder	1
MAPK8IP3-related_disorders	1
Hemangiomatosis	1
MARBACH-RUSTAD_PROGEROID_SYNDROME	1
Heart_murmur	1
Hb_niigata	1
Hb_gambara	1
MAST3-related_disorder	1
Hb_camperdown	1
MASTOCYTOSIS_WITH_ASSOCIATED_HEMATOLOGIC_DISORDER	1
MAST_CELL_LEUKEMIA	1
MATR3-Related_Disorder	1
Hb_aubenas	1
MCAD_deficiency	1
MDR1_POLYMORPHISM	1
MECP2-Related_Disorder	1
MED12-related_condition	1
MED12-related_disorder	1
MED12-related_intellectual_disability_syndrome	1
MED12L-related_neurodevelopmental_disorder	1
MED13-related_neurodevelopmental_disorder	1
High-frequency_hearing_impairment	1
High_anterior_hairline	1
MTSS2-related_neurodevelopmental_disorder	1
IMPDH1-Related_Disorders	1
Leptin_dysfunction	1
Hypopituitarism	1
Hypopigmentation_of_hair	1
Lessel-kubisch_syndrome	1
Hypomimic_face	1
Hypokinetic_non-dilated_cardiomyopathy	1
Hypointensity_of_cerebral_white_matter_on_MRI	1
Lethal_congenital_contracture_syndrome	1
Hypohidrosis	1
Hypogonadotropic_hypogonadism_5_without_anosmia	1
Hypogonadotropic_hypogonadism_22_with_or_without_anosmia	1
IMMUNODEFICIENCY_89_AND_AUTOIMMUNITY	1
Hypogonadotropic_hypogonadism_20_without_anosmia	1
Hypogonadotropic_hypogonadism_14_with_anosmia	1
High_density_lipoprotein_cholesterol_level_quantitative_trait_locus_7	1
Lethal_multiystemic_syndrome	1
Hypogonadotropic_hypogonadism_10_without_anosmia	1
Lethal_short-limbed_short_stature	1
Hypogonadotropic_hypogonadism_10_with_or_without_anosmia	1
Hypogonadotropic_hypogonadism-27_without_anosmia	1
Hypoglycemic_encephalopathy	1
Hypochromic_microcytic_anemia_with_iron_overload_2	1
INCLUSION_BODY_MYOPATHY_WITHOUT_EARLY-ONSET_PAGET_DISEASE_AND_FRONTOTEMPORAL_DEMENTIA_1	1
Hypocalciuria	1
Hypoadiponectinemia	1
Hyperventilation	1
Hypertrypsinemia	1
Hypertelorism_and_tetralogy_of_fallot	1
Hypoplasia_of_penis	1
Leprosy_5	1
Leprosy_2	1
Hypoplasia_of_proximal_radius	1
IFN-gamma_receptor_1_deficiency	1
Hypoxemia	1
IGDCC4-related_developmental_disorder	1
Hypotrichosis_5	1
Hypotrichosis_3	1
IGF1R-Related_Disorder	1
IGG_receptor_I	1
Hypotrichosis_12	1
Hypotrichosis_1	1
Left_ventricular_diastolic_dysfunction	1
IGHMBP2-related_neuronopathy	1
Learning_difficulty	1
Hypotonia-speech_impairment-severe_cognitive_delay_syndrome	1
IL1RAPL1-Related_Disorder	1
Hypoplastic_toenails	1
Left_ventricular_noncompaction_3	1
Hypoplastic_right_heart_syndrome	1
Hypoplastic_left_heart_syndrome_2	1
Hypoplastic_hippocampus	1
Lchad_deficiency_with_maternal_acute_fatty_liver_of_pregnancy	1
Hypoplastic_anterior_commissure	1
Hypoplasia_of_the_pons	1
Leigh_syndrome_due_to_mitochondrial_complex_IV_deficiency	1
Leiomyosarcoma	1
IMMUNODEFICIENCY_33	1
Lens_luxation	1
Hypoplasia_of_the_frontal_lobes	1
Leukopenia	1
Hyperproreninemia	1
Hyperplastic_colonic_polyposis	1
Hyperandrogenism	1
Larotrectinib_resistance	1
Lipoatrophy	1
Hydrocele_testis	1
Lipoma	1
Hydranencephaly	1
Hyaline_body_myopathy	1
Hurthle_cell_carcinoma_of_thyroid	1
Huntington_disease-like_syndrome	1
Humeral_cortical_thickening	1
Lissencephaly_7_with_cerebellar_hypoplasia	1
Human_immunodeficiency_virus_dementia	1
INTERLEUKIN_6_POLYMORPHISM	1
Homocystinuria_without_methylmalonic_aciduria	1
Homocysteine_level_elevated	1
History_of_neonatal_hypotonia	1
Liver_abscess	1
Liver_failure	1
History_of_Sudden_Cardiac_Death	1
Lobular_capillary_hemangioma	1
Lobular_capillary_hemangiomas	1
Histone_Methylation_Therapy_response	1
Hirschsprung_disease-mental_retardation_syndrome	1
Hip_flexor_weakness	1
Hip_contracture	1
High_pitched_voice	1
High_grade_surface_osteosarcoma	1
High_density_lipoprotein_cholesterol_level_quantitative_trait_locus_9	1
Hyperactive_airways	1
Lip_telangiectasia	1
Leydig_cell_adenoma	1
Hyperapobetalipoproteinemia	1
Hyperplasia_of_midface	1
Leydig_hypoplasia	1
Hyperpigmented/hypopigmented_macules	1
Hyperphenylalaninemia_due_to_tetrahydrobiopterin_deficiency	1
Late-onset_muscular_dystrophy	1
Hyperornithinemia	1
INDIAN_BLOOD_GROUP_SYSTEM_POLYMORPHISM	1
Hypermelanotic_macule	1
Hyperlaxity	1
Hyperkinetic_movements	1
Hyperkeratotic_papule	1
Hyperkeratotic_cutaneous_capillary-venous_malformations_associated_with_cerebral_capillary_malformations	1
Light_complexion	1
Limb-girdle_muscle_atrophy	1
INSR-related_disorder	1
Hyperhomocysteinemia	1
Limb-mammary_syndrome	1
Limb_muscle_weakness	1
Limb_myoclonus	1
INSULIN-LIKE_GROWTH_FACTOR_II_POLYMORPHISM	1
Limb_tremor	1
Hypereosinophilic_syndrome	1
Limbal_dermoid	1
Limited_knee_flexion/extension	1
Laryngeal_hypoplasia	1
Hypercarotenemia_and_vitamin_a_deficiency	1
INTELLECTUAL_DEVELOPMENTAL_DISORDER_WITH_AUTISTIC_FEATURES_AND_LANGUAGE_DELAY_WITH_SEIZURES	1
MTOR-related_megalencephaly_and_pigmentary_mosaicism_in_skin	1
HUWE1-related_neurodevelopmental_disorder	1
HEMOGLOBIN_ROANNE	1
HEMOGLOBIN_STRUMICA	1
HEMOGLOBIN_TAK	1
HEMOGLOBIN_TAGAWA_II	1
HEMOGLOBIN_TAGAWA_I	1
HEMOGLOBIN_TA-LI	1
HEMOGLOBIN_SYRACUSE	1
HEMOGLOBIN_SYDNEY	1
HEMOGLOBIN_SWAN_RIVER	1
HEMOGLOBIN_SURESNES	1
HEMOGLOBIN_SUN_PRAIRIE	1
HEMOGLOBIN_SUNSHINE_SETH	1
HEMOGLOBIN_SUNNYBROOK	1
HEMOGLOBIN_SUMMER_HILL	1
HEMOGLOBIN_SUAN-DOK	1
HEMOGLOBIN_STRASBOURG	1
HEMOGLOBIN_TUNIS	1
HEMOGLOBIN_STANMORE	1
HEMOGLOBIN_STANLEYVILLE-II	1
HEMOGLOBIN_STANLEYVILLE-I	1
Melioidosis	1
HEMOGLOBIN_ST._MANDE	1
HEMOGLOBIN_ST._LUKE'S	1
Melorheostosis	1
HEMOGLOBIN_ST._LOUIS	1
Memory_quantitative_trait_locus	1
HEMOGLOBIN_ST._FRANCIS	1
Meningeal_Neoplasms	1
HEMOGLOBIN_ST._CLAUDE	1
HEMOGLOBIN_ST._ANTOINE	1
HEMOGLOBIN_TAKAMATSU	1
HEMOGLOBIN_TAMANO	1
HEMOGLOBIN_TAMPA	1
HEMOGLOBIN_TARRANT	1
HEMOGLOBIN_TSUKUMI	1
HEMOGLOBIN_TROLLHAETTAN	1
HEMOGLOBIN_TRIPOLI	1
HEMOGLOBIN_TRENTO	1
HEMOGLOBIN_TOYOAKE	1
HEMOGLOBIN_TOYAMA	1
HEMOGLOBIN_TOURS	1
HEMOGLOBIN_TOULON	1
HEMOGLOBIN_TOTTORI	1
HEMOGLOBIN_TORINO	1
HEMOGLOBIN_TONOSHO	1
HEMOGLOBIN_TOKYO	1
HEMOGLOBIN_TOKONAME	1
HEMOGLOBIN_TOCHIGI	1
HEMOGLOBIN_TIZI-OUZOU	1
HEMOGLOBIN_TITUSVILLE	1
HEMOGLOBIN_TILBURG	1
HEMOGLOBIN_TIGRAYE	1
HEMOGLOBIN_TIANSHUI	1
HEMOGLOBIN_THIONVILLE	1
HEMOGLOBIN_THAILAND	1
Megacystis-microcolon-intestinal_hypoperistalsis_syndrome_1	1
HEMOGLOBIN_TERRE_HAUTE	1
HEMOGLOBIN_TENDE	1
Megacystis-microcolon-intestinal_hypoperistalsis_syndrome_4	1
HEMOGLOBIN_TAYBE	1
HEMOGLOBIN_TATRAS	1
HEMOGLOBIN_SPARTA	1
HEMOGLOBIN_SPANISH_TOWN	1
HEMOGLOBIN_SOUTH_MILWAUKEE	1
HEMOGLOBIN_SAVARIA	1
HEMOGLOBIN_SASSARI	1
Metaphyseal_enchondromatosis_with_d-2-hydroxyglutaric_aciduria	1
Metaphyseal_fractures	1
HEMOGLOBIN_SARREBOURG	1
HEMOGLOBIN_SARATOGA_SPRINGS	1
HEMOGLOBIN_SAN_DIEGO	1
HEMOGLOBIN_SAN_ANTONIO	1
HEMOGLOBIN_SANTA_CLARA	1
HEMOGLOBIN_SANTA_ANA	1
HEMOGLOBIN_SANTANDER	1
HEMOGLOBIN_SALLANCHES	1
HEMOGLOBIN_SAKI	1
HEMOGLOBIN_SAITAMA	1
HEMOGLOBIN_SAINT_NAZAIRE	1
HEMOGLOBIN_SAINT_JACQUES	1
HEMOGLOBIN_SAINT_ETIENNE	1
HEMOGLOBIN_SAGAMI	1
HEMOGLOBIN_SABINE	1
HEMOGLOBIN_SAALE	1
HEMOGLOBIN_RUSS	1
Methylmalonic_aciduria_of_the_cblA_complementation_type	1
HEMOGLOBIN_RUSH	1
Metopic_ridging-ptosis-facial_dysmorphism_syndrome	1
HEMOGLOBIN_ROUEN	1
HEMOGLOBIN_ROUBAIX	1
HEMOGLOBIN_ROTHSCHILD	1
HEMOGLOBIN_ROSEAU-POINTE_A_PITRE	1
HEMOGLOBIN_SAVANNAH	1
HEMOGLOBIN_SAVERNE	1
HEMOGLOBIN_SOUTH_FLORIDA	1
HEMOGLOBIN_SAWARA	1
HEMOGLOBIN_SOUTHAMPTON	1
HEMOGLOBIN_SOGN	1
HEMOGLOBIN_SITIA	1
HEMOGLOBIN_SINGAPORE	1
HEMOGLOBIN_SINAI	1
HEMOGLOBIN_SILVER_SPRINGS	1
HEMOGLOBIN_SIAM	1
Mental_retardation_91	1
HEMOGLOBIN_SHUANGFENG	1
HEMOGLOBIN_SHOWA-YAKUSHIJI	1
HEMOGLOBIN_SHIMONOSEKI	1
